"","CpG","RefRange"
"29957","cg07159469",0.0350203083430891
"29958","cg07159587",0.0492917230178324
"29959","cg07159858",0.034307482323826
"29960","cg07160118",0.024487608
"29961","cg07160163",0.0288482490964462
"29962","cg07160694",0.0357680585832418
"29963","cg07160800",0.020815355234661
"29964","cg07160992",0.0462255890046542
"29965","cg07161140",0.0345561415572892
"29966","cg07161166",0.0318263167476294
"29967","cg07161172",0.0267003419764153
"29968","cg07161239",0.0222647900090926
"29969","cg07161615",0.0183922128116368
"29970","cg07161872",0.0359542564171758
"29971","cg07162210",0.0460999665782217
"29972","cg07162551",0.0455883001895936
"29973","cg07162667",0.0367964765542045
"29974","cg07162735",0.0248580349857766
"29975","cg07162820",0.0303212621771806
"29976","cg07162905",0.0314498600000002
"29977","cg07163173",0.035884326
"29978","cg07163531",0.0434603871969632
"29979","cg07163811",0.0485281780994242
"29980","cg07164211",0.0474362466589019
"29981","cg07164266",0.03178464
"29982","cg07164287",0.0461150981682351
"29983","cg07164581",0.021450275692773
"29984","cg07165120",0.0420424599173219
"29985","cg07165459",0.0236300756665497
"29986","cg07165525",0.043299241636704
"29987","cg07165616",0.028288818
"29988","cg07165793",0.0207887646624494
"29989","cg07165811",0.044773655435232
"29990","cg07166235",0.0233402590243615
"29991","cg07166546",0.0466671113464176
"29992","cg07166800",0.0241454536870017
"29993","cg07167192",0.037148328500423
"29994","cg07167308",0.025309199082439
"29995","cg07167632",0.0251601401796446
"29996","cg07167981",0.021376465
"29997","cg07168148",0.0161557728634811
"29998","cg07168160",0.0175206155021117
"29999","cg07168181",0.0249967130993861
"30000","cg07168392",0.0221205450480433
"30001","cg07169498",0.0273170740676351
"30002","cg07169524",0.027400582
"30003","cg07169834",0.0402361524023095
"30004","cg07169873",0.0443821409305718
"30005","cg07170222",0.0269778409596294
"30006","cg07170227",0.0235172048780507
"30007","cg07170231",0.0284608846390654
"30008","cg07170533",0.0187458450578685
"30009","cg07170686",0.0468979817277464
"30010","cg07171024",0.0281335836498915
"30011","cg07171237",0.0374351272228128
"30012","cg07171867",0.0191622565664868
"30013","cg07172091",0.0203293634154316
"30014","cg07172256",0.034831845343832
"30015","cg07172339",0.03831324
"30016","cg07172558",0.0386114746542772
"30017","cg07172597",0.0312291184341753
"30018","cg07172676",0.0498606032977817
"30019","cg07172701",0.0429457275802995
"30020","cg07172756",0.033777543886266
"30021","cg07172793",0.0259140694505776
"30022","cg07173149",0.0399264400000001
"30023","cg07173670",0.0178814149718333
"30024","cg07173783",0.021974046
"30025","cg07173973",0.0210518130376769
"30026","cg07174085",0.0434638836545836
"30027","cg07174627",0.0173159297215277
"30028","cg07174917",0.022231468
"30029","cg07174975",0.0327514430092497
"30030","cg07175090",0.0437274183819059
"30031","cg07175110",0.0217076184921233
"30032","cg07175149",0.0144370154596628
"30033","cg07175301",0.0485636103600514
"30034","cg07175733",0.0415606582004012
"30035","cg07175848",0.0492235699506285
"30036","cg07175883",0.0219828346306244
"30037","cg07176034",0.0421188453040693
"30038","cg07177011",0.0479272017663064
"30039","cg07177123",0.044044491259314
"30040","cg07177681",0.0384440485999261
"30041","cg07177755",0.01750672283387
"30042","cg07177852",0.0201620709429795
"30043","cg07178206",0.0495433327051056
"30044","cg07179195",0.0351151512467248
"30045","cg07179821",0.0442435781876886
"30046","cg07179825",0.0426174975473655
"30047","cg07179924",0.0421752739682779
"30048","cg07179925",0.0489457660025513
"30049","cg07180188",0.0422231557993713
"30050","cg07180427",0.0281400348118445
"30051","cg07180508",0.0225628202086649
"30052","cg07180523",0.0415878508372995
"30053","cg07180649",0.034184826
"30054","cg07181328",0.0240893634602617
"30055","cg07181376",0.0205512947959212
"30056","cg07181406",0.0483888079523422
"30057","cg07181754",0.0278516419647177
"30058","cg07182642",0.0493628
"30059","cg07182705",0.0454222729928938
"30060","cg07183267",0.0413825164335322
"30061","cg07183316",0.0401220214444564
"30062","cg07183320",0.0485301667204208
"30063","cg07183691",0.0417539708557004
"30064","cg07183721",0.0300635320755972
"30065","cg07184698",0.0449113738826515
"30066","cg07185068",0.0392858876160395
"30067","cg07185119",0.0435520235568391
"30068","cg07185174",0.0309454589223725
"30069","cg07185584",0.0345652994790028
"30070","cg07185596",0.02833648
"30071","cg07185648",0.0453503357936652
"30072","cg07185983",0.04040361664082
"30073","cg07186460",0.0391220236375393
"30074","cg07186472",0.03739616549883
"30075","cg07186557",0.0421491371164697
"30076","cg07186767",0.0439024
"30077","cg07187105",0.0436392243709849
"30078","cg07187135",0.0294730105582005
"30079","cg07187585",0.04131157399892
"30080","cg07188097",0.0161974717450564
"30081","cg07188488",0.0421303791111287
"30082","cg07189157",0.0249425803686992
"30083","cg07189550",0.0230857121120609
"30084","cg07189755",0.0499119959509402
"30085","cg07190229",0.0302656213848445
"30086","cg07190485",0.0178482870095022
"30087","cg07190698",0.0268935445815175
"30088","cg07190715",0.0479334101746691
"30089","cg07190917",0.025573972696752
"30090","cg07190921",0.0451323118419337
"30091","cg07190966",0.0171936009001649
"30092","cg07191012",0.038378116
"30093","cg07191600",0.0203985688417515
"30094","cg07192821",0.0364837724049776
"30095","cg07192857",0.024514312
"30096","cg07193115",0.0443615566933568
"30097","cg07193234",0.025556276
"30098","cg07194093",0.021737968
"30099","cg07194495",0.0395079732077096
"30100","cg07194798",0.0494570405057513
"30101","cg07195090",0.018721036
"30102","cg07195301",0.047302116
"30103","cg07195622",0.0287520022775287
"30104","cg07195660",0.0219316658179708
"30105","cg07195941",0.045528402
"30106","cg07196761",0.046566915805575
"30107","cg07196858",0.0478418040039801
"30108","cg07197053",0.0273972673121806
"30109","cg07197326",0.0450924515941395
"30110","cg07197522",0.022547105
"30111","cg07197585",0.04770746
"30112","cg07197642",0.0320718164533646
"30113","cg07197864",0.0284029711538794
"30114","cg07197991",0.0398223641118853
"30115","cg07199337",0.0310814924384059
"30116","cg07199619",0.0244696905771217
"30117","cg07199812",0.0246004093865381
"30118","cg07199827",0.0183001672371131
"30119","cg07200748",0.0399366874019037
"30120","cg07200850",0.048812005922324
"30121","cg07200897",0.0233550045505523
"30122","cg07201089",0.0351146505352738
"30123","cg07201215",0.0244953534554821
"30124","cg07201747",0.0422586317494617
"30125","cg07201754",0.0494173975106522
"30126","cg07202210",0.0387689326605414
"30127","cg07202214",0.039739928
"30128","cg07203134",0.0293174720753994
"30129","cg07203320",0.026710773960355
"30130","cg07203873",0.030103013327835
"30131","cg07203886",0.033067162324603
"30132","cg07204066",0.0319269571968164
"30133","cg07204353",0.0491948548057784
"30134","cg07204739",0.0289533936998609
"30135","cg07204893",0.0463196149745273
"30136","cg07206001",0.0428317679198984
"30137","cg07206202",0.0485136134280202
"30138","cg07206489",0.0258239551636594
"30139","cg07206643",0.0214237022963871
"30140","cg07206725",0.0208473052230934
"30141","cg07206840",0.0318521963103648
"30142","cg07207833",0.0445569380749508
"30143","cg07207858",0.0190522190093733
"30144","cg07207891",0.0255466288361054
"30145","cg07207937",0.0281001651696235
"30146","cg07207957",0.0399923906086394
"30147","cg07208029",0.0466082999999999
"30148","cg07208172",0.042258272149115
"30149","cg07209034",0.0498959753321661
"30150","cg07209631",0.0306041720318225
"30151","cg07209709",0.0334382624962016
"30152","cg07209941",0.0398539551774891
"30153","cg07210061",0.0365890095510152
"30154","cg07210263",0.0182810460870658
"30155","cg07210462",0.0199333675823298
"30156","cg07210490",0.021431124
"30157","cg07210784",0.0170344249245954
"30158","cg07210839",0.0452193249712728
"30159","cg07210840",0.0227979138489852
"30160","cg07210996",0.0397774446947384
"30161","cg07211377",0.0433148763290996
"30162","cg07211381",0.0358897508276734
"30163","cg07211739",0.0443852027908223
"30164","cg07212035",0.0206385659782848
"30165","cg07212292",0.0449642067057165
"30166","cg07212894",0.0178336654671114
"30167","cg07212969",0.0241068562929636
"30168","cg07214314",0.0465370054767327
"30169","cg07214715",0.0468474457302358
"30170","cg07215407",0.030403024288263
"30171","cg07215511",0.0409910237671131
"30172","cg07215518",0.0393268105470972
"30173","cg07215697",0.0468478636991647
"30174","cg07215749",0.0155691871804595
"30175","cg07215870",0.0208796175468514
"30176","cg07216399",0.0430466799999999
"30177","cg07216425",0.0338308577968185
"30178","cg07216976",0.047439200856683
"30179","cg07217075",0.0415740505550318
"30180","cg07217151",0.0461153652897741
"30181","cg07217563",0.0426907606301179
"30182","cg07217625",0.0269477123125594
"30183","cg07217851",0.0312910251201558
"30184","cg07218192",0.0174376209306995
"30185","cg07218344",0.033470813558959
"30186","cg07218516",0.0282180269171496
"30187","cg07218600",0.0283177143689364
"30188","cg07219103",0.022553376
"30189","cg07219314",0.043502991508844
"30190","cg07219400",0.0459490073168669
"30191","cg07219710",0.0201865246650405
"30192","cg07220085",0.0246440284700618
"30193","cg07220356",0.046887576346042
"30194","cg07220442",0.0194889
"30195","cg07220554",0.0292305505037594
"30196","cg07221103",0.0362907433163655
"30197","cg07221204",0.024551070000144
"30198","cg07221526",0.0495207619675228
"30199","cg07221635",0.0281389532339368
"30200","cg07221695",0.03979096
"30201","cg07221832",0.0186820343410125
"30202","cg07222113",0.0318257911376832
"30203","cg07222133",0.030965922538324
"30204","cg07222181",0.0145970899524
"30205","cg07222263",0.0226377491635457
"30206","cg07222844",0.04852382
"30207","cg07222921",0.0330504486979022
"30208","cg07223626",0.0432945337119347
"30209","cg07223803",0.0255831948252848
"30210","cg07224215",0.0370232177701633
"30211","cg07224310",0.0436496323086901
"30212","cg07224531",0.03816844
"30213","cg07224914",0.0187376490960383
"30214","cg07225010",0.04164492340994
"30215","cg07225241",0.0354284403357726
"30216","cg07225277",0.049427610633183
"30217","cg07225362",0.0491938274617201
"30218","cg07225547",0.0220084737280112
"30219","cg07225598",0.0352021904178816
"30220","cg07226118",0.0388636015133093
"30221","cg07226193",0.039430145282369
"30222","cg07226679",0.013427312
"30223","cg07227350",0.0497951429129779
"30224","cg07228817",0.0279434869774633
"30225","cg07228869",0.0477748924286783
"30226","cg07229076",0.0439753847920296
"30227","cg07229198",0.0381757112825204
"30228","cg07230380",0.0438502504741827
"30229","cg07230446",0.0190087339035981
"30230","cg07230905",0.0199084694715001
"30231","cg07230991",0.031875596988769
"30232","cg07231102",0.0375746318244494
"30233","cg07231132",0.0246115811293091
"30234","cg07231544",0.0330104732892528
"30235","cg07231787",0.0219256773223854
"30236","cg07231828",0.0414277202842096
"30237","cg07232033",0.0328269932173081
"30238","cg07232063",0.04800552
"30239","cg07232241",0.0203832067304816
"30240","cg07232475",0.0156386971254327
"30241","cg07232730",0.0463885600544711
"30242","cg07233135",0.031988069157678
"30243","cg07233428",0.033887182
"30244","cg07233469",0.0330880974260976
"30245","cg07233502",0.0321696035509686
"30246","cg07233761",0.0434174550291538
"30247","cg07233908",0.0151380508751444
"30248","cg07234028",0.0206389126240166
"30249","cg07234102",0.034051528
"30250","cg07234199",0.0488187347121571
"30251","cg07234865",0.0393158743121494
"30252","cg07234911",0.034242905860115
"30253","cg07235218",0.0487527230198062
"30254","cg07235253",0.0406630176525796
"30255","cg07235355",0.0323708271777958
"30256","cg07235439",0.034954985578546
"30257","cg07235607",0.0288846668343456
"30258","cg07235868",0.0496722406570544
"30259","cg07236146",0.038749835571542
"30260","cg07236207",0.0422423200000002
"30261","cg07236221",0.0392384595238816
"30262","cg07236342",0.0212776836023336
"30263","cg07236358",0.0167967422132579
"30264","cg07236424",0.0241682888318432
"30265","cg07236445",0.0250270813388394
"30266","cg07236718",0.0410973657939267
"30267","cg07236812",0.0476205285809601
"30268","cg07236840",0.02548418
"30269","cg07236874",0.021449903934241
"30270","cg07236904",0.0483092295271534
"30271","cg07236925",0.023041250714975
"30272","cg07237946",0.0278886989787842
"30273","cg07237979",0.0480683956099697
"30274","cg07237996",0.0469734355368122
"30275","cg07238066",0.020787320991287
"30276","cg07238657",0.025598168
"30277","cg07239018",0.02446305
"30278","cg07239153",0.0232090884587568
"30279","cg07239293",0.0234708021972155
"30280","cg07239593",0.0338436520656873
"30281","cg07239716",0.0445575305160006
"30282","cg07240721",0.0253675337572135
"30283","cg07240834",0.04813176
"30284","cg07241146",0.02761594
"30285","cg07241170",0.0456305147732807
"30286","cg07241733",0.0494385213170738
"30287","cg07242214",0.0473917688344299
"30288","cg07242267",0.0205244302868925
"30289","cg07242414",0.03021524
"30290","cg07242422",0.0339547550371235
"30291","cg07242565",0.0321592995922232
"30292","cg07242620",0.01601828093455
"30293","cg07242710",0.04840752
"30294","cg07243103",0.0285019891313332
"30295","cg07243161",0.048118553497223
"30296","cg07243240",0.021056968
"30297","cg07243519",0.0189530859156456
"30298","cg07243700",0.0419675201140322
"30299","cg07243784",0.0225409286927632
"30300","cg07243930",0.0371793
"30301","cg07243932",0.0163438381488997
"30302","cg07244043",0.0427902913459725
"30303","cg07244188",0.0499658342807096
"30304","cg07244253",0.0313196599624802
"30305","cg07244268",0.0410595823503887
"30306","cg07244362",0.0394506723148998
"30307","cg07245641",0.0235178352941401
"30308","cg07246225",0.0341910129657457
"30309","cg07246449",0.0172188604671886
"30310","cg07246578",0.0472257764324291
"30311","cg07246798",0.0360280000000002
"30312","cg07247103",0.0475210336896362
"30313","cg07248017",0.0479923728591833
"30314","cg07248043",0.0339411576256133
"30315","cg07248377",0.0464494228148892
"30316","cg07248407",0.0385470837871303
"30317","cg07248461",0.04394286339833
"30318","cg07248486",0.0385713752513388
"30319","cg07248748",0.0203847545436492
"30320","cg07248814",0.0269586082153344
"30321","cg07248951",0.030158852956128
"30322","cg07249227",0.0186500365341866
"30323","cg07249369",0.018690728732517
"30324","cg07249406",0.0218131359332424
"30325","cg07249409",0.0156381340938301
"30326","cg07249919",0.031007774
"30327","cg07250036",0.0310329473676108
"30328","cg07250177",0.0239239401507921
"30329","cg07250515",0.0467634917565237
"30330","cg07251136",0.0429834724326175
"30331","cg07252731",0.0387645112447692
"30332","cg07252758",0.0437544166921755
"30333","cg07252778",0.0300256772265851
"30334","cg07252871",0.0495425145049939
"30335","cg07253126",0.0355536069342725
"30336","cg07253264",0.0228453422369094
"30337","cg07253870",0.043612012
"30338","cg07254337",0.0188306310281629
"30339","cg07254821",0.0182693864416681
"30340","cg07255674",0.0192996776252486
"30341","cg07255925",0.0454139199999998
"30342","cg07256006",0.0354886027348964
"30343","cg07256442",0.0218624808852022
"30344","cg07257571",0.0398502142416701
"30345","cg07257768",0.049169088
"30346","cg07258541",0.0396895841210655
"30347","cg07258627",0.0475218936135972
"30348","cg07258788",0.0454484262736223
"30349","cg07258794",0.0324683406125828
"30350","cg07259581",0.021035366
"30351","cg07260789",0.0385137999999999
"30352","cg07261015",0.0485166391013936
"30353","cg07261196",0.033692946898333
"30354","cg07261225",0.0463101129551825
"30355","cg07261517",0.0234502228725035
"30356","cg07262001",0.0471743199999999
"30357","cg07262201",0.0245591937549444
"30358","cg07262320",0.0408800703587927
"30359","cg07263178",0.0282852289747534
"30360","cg07263372",0.0469383999999999
"30361","cg07263825",0.022313326
"30362","cg07263981",0.0465972568353552
"30363","cg07263984",0.0187789979130627
"30364","cg07264124",0.0319552860710406
"30365","cg07264329",0.040859863283669
"30366","cg07264401",0.0485034128532305
"30367","cg07264416",0.0329673378404997
"30368","cg07264522",0.0222452932965364
"30369","cg07264617",0.0201501291291454
"30370","cg07265015",0.0475564754873765
"30371","cg07265300",0.0319725841168243
"30372","cg07265622",0.0137546181891443
"30373","cg07265700",0.0414684861208703
"30374","cg07265716",0.0454939149556587
"30375","cg07265976",0.0485107169297185
"30376","cg07265985",0.0299140111854208
"30377","cg07266165",0.0422267200000002
"30378","cg07266533",0.03804326
"30379","cg07267166",0.0474257308039204
"30380","cg07267857",0.0365632630571
"30381","cg07268420",0.0228123650994273
"30382","cg07269557",0.0455633982534034
"30383","cg07269567",0.0396615438898065
"30384","cg07269724",0.0290985698736681
"30385","cg07270175",0.0296596783568543
"30386","cg07270219",0.0495010442326851
"30387","cg07270460",0.0472813085412669
"30388","cg07271264",0.049050068
"30389","cg07271268",0.0204804325785044
"30390","cg07271473",0.0488500543975217
"30391","cg07271757",0.0483879744360022
"30392","cg07271869",0.0283633056756782
"30393","cg07272614",0.02396665
"30394","cg07272677",0.0381221729585082
"30395","cg07272929",0.0353425682438011
"30396","cg07273387",0.0425954486883129
"30397","cg07273388",0.0407488368437767
"30398","cg07273415",0.0305398103573053
"30399","cg07273675",0.023672897713661
"30400","cg07274300",0.0437176872669444
"30401","cg07274307",0.0313686698587437
"30402","cg07274314",0.0484454129458768
"30403","cg07274776",0.0436367975153067
"30404","cg07275439",0.0492826671968687
"30405","cg07275860",0.028047834
"30406","cg07276007",0.0384310843334469
"30407","cg07276078",0.0483440468439202
"30408","cg07276358",0.0327228709571554
"30409","cg07276550",0.0277081215857886
"30410","cg07277387",0.0262313062305286
"30411","cg07278006",0.0219727379193666
"30412","cg07278165",0.0480857352995461
"30413","cg07278207",0.0187973313677698
"30414","cg07278281",0.0228523589931
"30415","cg07278975",0.0276132052536221
"30416","cg07278997",0.0460180214646106
"30417","cg07279070",0.0419621540303898
"30418","cg07279085",0.0420619212915565
"30419","cg07279214",0.0266282304975961
"30420","cg07279318",0.0221262147871897
"30421","cg07279379",0.0414443206217497
"30422","cg07280105",0.039915216409744
"30423","cg07280387",0.0382967945559499
"30424","cg07281414",0.024621976
"30425","cg07281640",0.0215911053095581
"30426","cg07281647",0.03638424
"30427","cg07281688",0.0274800466866735
"30428","cg07281938",0.0421485137664832
"30429","cg07281948",0.0213089511877083
"30430","cg07281959",0.0451796423239765
"30431","cg07282944",0.0254344548976573
"30432","cg07283015",0.0404288894806843
"30433","cg07283108",0.0135132904206786
"30434","cg07283601",0.0379588829469246
"30435","cg07283738",0.0364531737839056
"30436","cg07283833",0.0333875120702268
"30437","cg07283859",0.0447410676778103
"30438","cg07283891",0.0333370473920773
"30439","cg07284132",0.029401508
"30440","cg07284460",0.028647969369413
"30441","cg07284990",0.0206057259161019
"30442","cg07285209",0.0244534918072076
"30443","cg07285838",0.0206228937766564
"30444","cg07286085",0.046108139167564
"30445","cg07286341",0.0344338063017156
"30446","cg07286413",0.0221232630305073
"30447","cg07286436",0.0243859469655682
"30448","cg07286881",0.0419201608
"30449","cg07287120",0.0294865894411948
"30450","cg07287384",0.0485613992146392
"30451","cg07287563",0.03009918
"30452","cg07287682",0.0287196275157257
"30453","cg07288027",0.0422088303220396
"30454","cg07288347",0.0290022925710373
"30455","cg07288394",0.0352846572255941
"30456","cg07288541",0.0338889524314973
"30457","cg07288587",0.0166961239904832
"30458","cg07288693",0.0438296146372672
"30459","cg07289002",0.0310667809142945
"30460","cg07289333",0.0233133697899992
"30461","cg07289581",0.0223486376416162
"30462","cg07289587",0.0448219421702896
"30463","cg07290190",0.03626378
"30464","cg07290552",0.025467706
"30465","cg07290652",0.0449924262802359
"30466","cg07290739",0.0451684832869678
"30467","cg07291005",0.0199702224557498
"30468","cg07291135",0.0404650932882248
"30469","cg07291317",0.0437818730162044
"30470","cg07291563",0.0181209535255825
"30471","cg07291601",0.0448010144712788
"30472","cg07291802",0.0312908354287844
"30473","cg07292116",0.0489813879604369
"30474","cg07292994",0.0203664911136998
"30475","cg07293947",0.0363007
"30476","cg07294177",0.0473476516130685
"30477","cg07295034",0.0227537028062057
"30478","cg07295092",0.0176090455222314
"30479","cg07295197",0.0464531334348336
"30480","cg07295248",0.0448426914738468
"30481","cg07295550",0.0480984301314897
"30482","cg07295669",0.0464644200000002
"30483","cg07296565",0.0465639949698513
"30484","cg07296855",0.0487688349433886
"30485","cg07297322",0.0390382662430968
"30486","cg07297802",0.0269615068398684
"30487","cg07297954",0.0210600528047365
"30488","cg07298081",0.0316397227633202
"30489","cg07298104",0.0442358200000001
"30490","cg07298177",0.0433591448141492
"30491","cg07299462",0.0195158332035616
"30492","cg07300192",0.0406167368884134
"30493","cg07300316",0.0466756267868465
"30494","cg07300360",0.04317276175922
"30495","cg07300451",0.0244544215629454
"30496","cg07300466",0.0171175198277031
"30497","cg07300574",0.0468985000000001
"30498","cg07301004",0.0213611634912313
"30499","cg07301148",0.0393872634420892
"30500","cg07301505",0.0242322152640556
"30501","cg07302293",0.0496827299013732
"30502","cg07302626",0.0338578287638518
"30503","cg07302848",0.0191959371562194
"30504","cg07303143",0.0470789589317488
"30505","cg07303275",0.0438587528354508
"30506","cg07303308",0.0337136078491391
"30507","cg07303496",0.0187865971605018
"30508","cg07303577",0.046829843990137
"30509","cg07303801",0.0487732715996922
"30510","cg07303829",0.0322521600000001
"30511","cg07303931",0.0431791719684983
"30512","cg07303968",0.034692256310006
"30513","cg07304186",0.0474284143630466
"30514","cg07304343",0.0192287816388631
"30515","cg07304943",0.0379449055446359
"30516","cg07305049",0.038819788421796
"30517","cg07305263",0.028194793485617
"30518","cg07305574",0.0467958073855678
"30519","cg07305752",0.0223388612143214
"30520","cg07305938",0.0209439460803144
"30521","cg07306190",0.048537822
"30522","cg07306197",0.0170014986394816
"30523","cg07306232",0.0358878236447099
"30524","cg07306253",0.0440638987008669
"30525","cg07306531",0.0415147850673816
"30526","cg07306605",0.0444809606774181
"30527","cg07306676",0.0419726785875141
"30528","cg07306685",0.029391989291602
"30529","cg07306881",0.0205948192473941
"30530","cg07307241",0.0383844993486166
"30531","cg07307388",0.0206080968500886
"30532","cg07307653",0.0333185312227205
"30533","cg07307803",0.0445871919852194
"30534","cg07308232",0.0453030626769986
"30535","cg07308824",0.0264371987880444
"30536","cg07308931",0.0339735898886687
"30537","cg07308943",0.023093388
"30538","cg07309082",0.0222494587064883
"30539","cg07309102",0.0407735142795057
"30540","cg07309124",0.0375271721691924
"30541","cg07309274",0.04976678
"30542","cg07309361",0.0341685460327944
"30543","cg07309374",0.0232060174159807
"30544","cg07309764",0.0134846570869006
"30545","cg07309864",0.0403276002444493
"30546","cg07309941",0.0496565295666447
"30547","cg07310259",0.0460584564217136
"30548","cg07310282",0.0347340823030636
"30549","cg07310525",0.0193088483060216
"30550","cg07310984",0.0377680615166857
"30551","cg07311024",0.029413476
"30552","cg07311505",0.0189449725817525
"30553","cg07311579",0.04362
"30554","cg07311631",0.03832108
"30555","cg07311968",0.0302181612799973
"30556","cg07311994",0.03676284
"30557","cg07312083",0.0314151720510425
"30558","cg07312445",0.0239539574157876
"30559","cg07312579",0.0491667508811472
"30560","cg07312854",0.0380840688714172
"30561","cg07313064",0.0471803113294075
"30562","cg07313155",0.0402904635286616
"30563","cg07313319",0.0316016181715233
"30564","cg07313589",0.0261084360614831
"30565","cg07313597",0.0181732572536656
"30566","cg07313679",0.022186316
"30567","cg07313709",0.0309841553297757
"30568","cg07313814",0.0427275200000001
"30569","cg07314337",0.0432136163590697
"30570","cg07314414",0.0260931549935195
"30571","cg07314523",0.0172879334625818
"30572","cg07314549",0.0257388341872372
"30573","cg07315051",0.0445252
"30574","cg07315168",0.033278362860661
"30575","cg07315445",0.0274336672935896
"30576","cg07315521",0.0333930801615104
"30577","cg07315693",0.0286318488807921
"30578","cg07315755",0.0448048742408127
"30579","cg07315970",0.0475840382698653
"30580","cg07316170",0.0451837955970406
"30581","cg07316489",0.0410080250408634
"30582","cg07316676",0.0163242437387736
"30583","cg07316730",0.0487432213384155
"30584","cg07317442",0.0499683620583458
"30585","cg07318049",0.0352712535451268
"30586","cg07318050",0.0473518276746898
"30587","cg07318088",0.029283108
"30588","cg07318284",0.0208158710681031
"30589","cg07318313",0.0254767059321639
"30590","cg07318428",0.0380412386139572
"30591","cg07318658",0.017210266
"30592","cg07318808",0.0491255102192639
"30593","cg07318996",0.0207505450997092
"30594","cg07319014",0.0497303442397841
"30595","cg07319098",0.0259010570603961
"30596","cg07319217",0.0455053588570093
"30597","cg07319253",0.0452159000000001
"30598","cg07319315",0.0443786190642645
"30599","cg07319614",0.0460214426186697
"30600","cg07319626",0.0330179756118337
"30601","cg07319722",0.0163805466511086
"30602","cg07320140",0.0391317676556632
"30603","cg07321171",0.0253833419700305
"30604","cg07321753",0.0325788545502126
"30605","cg07322144",0.042850064
"30606","cg07322678",0.0491512746439913
"30607","cg07322750",0.039562971101324
"30608","cg07322755",0.0259911209284989
"30609","cg07322936",0.0217038187868572
"30610","cg07322981",0.0303226914474453
"30611","cg07323055",0.0302572101630778
"30612","cg07323447",0.0471419417232062
"30613","cg07323979",0.0376041696874331
"30614","cg07324054",0.0352510872783069
"30615","cg07324116",0.0385008830951172
"30616","cg07325041",0.0349011402588642
"30617","cg07326074",0.0279247526402897
"30618","cg07326768",0.0231820199657133
"30619","cg07327202",0.0400254086513728
"30620","cg07327328",0.0228496
"30621","cg07327396",0.0406999809233357
"30622","cg07327864",0.0403670694060736
"30623","cg07327970",0.0259660767676372
"30624","cg07328115",0.0223170710306845
"30625","cg07328209",0.0191825267588877
"30626","cg07328417",0.0428117940181624
"30627","cg07328495",0.0293715134923705
"30628","cg07328505",0.0222074918181311
"30629","cg07328519",0.037055230315422
"30630","cg07328579",0.0369805703176355
"30631","cg07328635",0.0423826700189779
"30632","cg07329116",0.0217393069510429
"30633","cg07329135",0.0421322503788712
"30634","cg07329180",0.0392593614524446
"30635","cg07329397",0.0295639197843617
"30636","cg07329467",0.0479843503354641
"30637","cg07329532",0.0471906650580642
"30638","cg07329769",0.0179405317249929
"30639","cg07329987",0.0388452068461778
"30640","cg07330169",0.0499380309666757
"30641","cg07330630",0.0232597113882418
"30642","cg07331616",0.0293631220350802
"30643","cg07331849",0.0226887
"30644","cg07332178",0.0311354449482306
"30645","cg07332734",0.0357354701943488
"30646","cg07333021",0.0410889200000001
"30647","cg07333037",0.0173175240693634
"30648","cg07333223",0.0486654231731541
"30649","cg07333783",0.0214761053394514
"30650","cg07333862",0.0432950087449944
"30651","cg07333924",0.0410930504767655
"30652","cg07334717",0.0241517052675632
"30653","cg07334912",0.027727670963848
"30654","cg07334977",0.046664035
"30655","cg07335156",0.028587708
"30656","cg07335234",0.0252366631289658
"30657","cg07335397",0.0185620581915666
"30658","cg07335556",0.0235763717229274
"30659","cg07335671",0.038309933202255
"30660","cg07335843",0.04109866211511
"30661","cg07336097",0.0428189169230662
"30662","cg07336230",0.0283609522189147
"30663","cg07336442",0.0453867730303125
"30664","cg07336637",0.0219349375522992
"30665","cg07337287",0.0442003
"30666","cg07338077",0.0463046231759714
"30667","cg07338448",0.0454728265996343
"30668","cg07338577",0.0229714697539134
"30669","cg07338698",0.0307033424834974
"30670","cg07338958",0.0385456346955131
"30671","cg07338983",0.0231096216013824
"30672","cg07339137",0.039739946
"30673","cg07339138",0.049358017610569
"30674","cg07339720",0.0439926452914052
"30675","cg07340423",0.0191140656996204
"30676","cg07340473",0.0363625086980743
"30677","cg07340870",0.0220579314041049
"30678","cg07341141",0.0317563004389775
"30679","cg07341224",0.0352137414586551
"30680","cg07341365",0.0350727588120311
"30681","cg07341378",0.0163220612520816
"30682","cg07341818",0.0419081415124419
"30683","cg07341907",0.018725138
"30684","cg07341932",0.0303623279176698
"30685","cg07342080",0.022725842
"30686","cg07342333",0.0204046106621074
"30687","cg07342545",0.0192565154810402
"30688","cg07342573",0.0214839606104379
"30689","cg07342790",0.03724342
"30690","cg07342845",0.0431437202307934
"30691","cg07343122",0.0334968600000001
"30692","cg07343478",0.026670484831769
"30693","cg07343527",0.0448877872271082
"30694","cg07344025",0.021809373346813
"30695","cg07344955",0.0369219811260657
"30696","cg07344990",0.0345397723491743
"30697","cg07346077",0.0391643988564476
"30698","cg07346178",0.0171831054221344
"30699","cg07346242",0.0188212131039605
"30700","cg07346343",0.0324435421096787
"30701","cg07346607",0.0183634778768275
"30702","cg07346836",0.02085138395825
"30703","cg07347137",0.0221400272702679
"30704","cg07347511",0.0159380709450441
"30705","cg07347645",0.0469558200000001
"30706","cg07347725",0.0300798524535246
"30707","cg07348311",0.0379333967540806
"30708","cg07348339",0.0282355964421581
